Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT15,OUT045,3235.0023917492936
FDD02,OUT018,1594.4557719544212
FDM16,OUT035,1408.8398674657053
NCE55,OUT046,2671.528347767564
FDB57,OUT018,3325.999671302364
FDQ04,OUT013,721.7157000842618
FDQ47,OUT019,-119.79660053237332
FDY14,OUT019,883.1027999353921
DRK37,OUT017,3460.003200861513
FDO25,OUT017,3534.2362167413603
FDL57,OUT046,3923.220131474385
NCK29,OUT018,1868.1534500490707
FDK46,OUT027,6081.013967908026
NCB43,OUT010,725.4828083722178
DRE01,OUT027,5721.888169752637
FDC46,OUT018,2574.040150237834
FDQ23,OUT045,1928.8524660046407
FDX38,OUT049,728.2575330489674
FDG60,OUT018,3386.652453497905
FDW55,OUT017,3812.290594087484
FDP39,OUT013,812.0993086250049
FDB20,OUT018,1085.0304177704143
FDV21,OUT017,2135.3591663294415
FDZ02,OUT013,1662.658499988709
FDP19,OUT027,3534.288122078734
FDA38,OUT035,3464.254026509522
FDH22,OUT045,2117.797163418812
DRM11,OUT045,3829.027604019975
FDO12,OUT027,5064.06687015301
FDT14,OUT049,2025.5585203911194
FDW34,OUT010,713.6280671241684
FDG04,OUT027,4836.967893049532
FDW59,OUT018,1024.7989725126583
FDR33,OUT018,1516.647243621055
FDP32,OUT013,2119.447962183268
FDL13,OUT027,5991.161696724926
FDD22,OUT013,1763.2509812001983
FDV40,OUT027,2148.393514067416
NCD55,OUT046,704.02125959305
FDQ20,OUT010,-6.83510226022933
FDD28,OUT045,844.5211779660403
FDC39,OUT045,3392.6762222166913
NCR17,OUT049,2029.3667843898068
DRO35,OUT018,1618.2183137104637
FDF40,OUT049,3788.8430185646926
FDR31,OUT018,2152.909953589023
NCQ41,OUT017,3520.6840531851344
FDP38,OUT046,657.3370892607026
NCU54,OUT027,5361.78921778633
FDG22,OUT018,573.2172250998519
DRK59,OUT013,3575.976289113667
FDC37,OUT046,1920.4462925494292
NCO42,OUT013,2167.831154864482
NCT42,OUT017,2331.283355322982
FDX27,OUT035,1546.8809213094498
FDV40,OUT018,1111.9772126493885
FDT45,OUT027,1431.7290925641405
FDS47,OUT019,220.66770327275862
FDR45,OUT035,3836.8773456877393
FDB03,OUT045,3841.203507739156
FDO49,OUT035,828.0484520599188
FDU60,OUT027,4017.6324723231783
FDB26,OUT018,715.1096486192212
FDB46,OUT017,3524.12491064639
FDQ37,OUT019,1005.5684980437045
FDN03,OUT017,3925.82386951719
NCX30,OUT045,3921.6874468915216
FDK32,OUT019,450.15460957391
DRM47,OUT013,3073.950196369347
NCO02,OUT046,942.9082932533651
FDP04,OUT013,1057.5823626118204
NCO43,OUT049,1917.77805932966
FDD59,OUT013,1460.432125400787
FDQ10,OUT017,3094.138616618656
FDW45,OUT035,2463.3421454091495
NCK30,OUT049,3903.249843968351
FDU31,OUT018,3224.3912257504335
NCQ17,OUT019,382.7177416621687
FDN01,OUT017,2720.0426801727576
FDZ19,OUT049,2742.3501071343353
DRG37,OUT017,2619.5823556170994
FDE32,OUT045,666.0728849666166
FDO34,OUT049,2749.3173848961105
FDM04,OUT019,8.042649314400837
FDZ25,OUT049,2817.8165562268373
FDU08,OUT049,1726.0117908660143
NCW30,OUT045,3354.6471067049947
NCM18,OUT013,951.925246820249
FDS22,OUT035,865.2396798759266
NCH18,OUT017,3835.2872584044508
FDC23,OUT013,2867.330020613772
FDY46,OUT013,2862.875609313586
NCU06,OUT046,3853.937177967219
FDX57,OUT045,1702.3492748518838
FDX36,OUT027,5668.930046666825
FDL16,OUT045,692.8919520053853
FDT16,OUT010,781.2333724719476
FDN16,OUT018,1340.604768897355
FDC03,OUT046,3424.42385765967
DRF60,OUT013,3815.953096346392
FDS27,OUT027,5020.470041565534
FDP33,OUT010,993.3423181610198
FDJ36,OUT018,1308.291419096061
NCR42,OUT013,454.6486481855498
FDV14,OUT017,1405.6392649500085
NCP42,OUT035,3481.098516279223
FDB50,OUT027,1902.6258566184015
NCC30,OUT027,4310.228210880322
FDA23,OUT018,1321.6691533707249
FDW16,OUT017,1497.2514963177046
FDQ52,OUT010,990.5099884809299
FDB58,OUT049,2502.511677908612
NCP29,OUT049,1023.7287137764471
NCM05,OUT045,4013.6762916173575
FDO25,OUT013,3527.945889355321
NCM54,OUT046,2107.8201181345657
NCL54,OUT046,3033.4903982882593
FDL39,OUT010,678.2144087205015
FDF53,OUT018,2693.2821738545863
NCQ42,OUT035,2020.5145630700022
FDF58,OUT013,1122.305440648613
FDZ04,OUT035,1099.980569839427
FDE26,OUT019,160.9090293101693
FDS60,OUT017,2513.596774643585
FDV58,OUT017,3000.268906969303
FDM04,OUT045,801.3770635378621
FDE08,OUT035,2463.3421454091495
NCB43,OUT049,2954.995890207907
FDU11,OUT010,129.8418540643447
FDF22,OUT019,742.1313263709393
FDE24,OUT013,2539.4822002044834
DRJ49,OUT046,2164.567454766375
NCQ53,OUT035,3944.165808197761
NCL41,OUT013,534.9670461215686
FDR22,OUT013,1808.6144042772044
FDH04,OUT035,1628.5106221662397
DRH15,OUT045,583.9270469371962
FDY40,OUT049,853.8537939677333
NCI17,OUT035,1640.1549429211605
NCC18,OUT013,2718.2824195715384
FDY28,OUT027,5539.351313466692
FDB45,OUT027,2971.667081748425
NCL30,OUT018,1781.9770041081845
FDM10,OUT017,3409.1767611805694
FDH22,OUT027,3391.6943434866243
NCZ53,OUT017,2999.043090409487
NCI18,OUT013,3541.7222114625815
FDH14,OUT027,3446.1880880868353
FDR36,OUT027,979.4443635728793
FDW01,OUT045,2394.117496563362
FDK02,OUT027,3411.567813297147
FDJ02,OUT018,2063.064048939996
FDU55,OUT013,4114.991408476816
NCV18,OUT027,2659.3406685537275
FDH14,OUT018,2058.362013937777
FDZ37,OUT045,1495.0038800092607
FDX49,OUT049,4142.86632106384
NCD43,OUT046,1585.6928170246958
FDZ07,OUT013,1054.2331098694199
FDK43,OUT035,2255.379525448249
FDR32,OUT018,3373.205096523394
FDT39,OUT013,2347.7564955612315
NCV54,OUT017,2022.3158060743183
FDF38,OUT018,498.98266382861794
FDV60,OUT046,3026.492070737665
FDH44,OUT027,3286.944546111509
FDS21,OUT046,971.1266773329535
NCL41,OUT045,505.385586457606
FDM46,OUT017,1556.7855742322272
FDU27,OUT045,856.157330532923
NCJ54,OUT017,3909.4627179363447
DRG51,OUT018,2524.6893790352965
NCA29,OUT019,507.0292124234644
FDR47,OUT045,3032.947711652191
NCL19,OUT027,4069.5431567294954
DRG01,OUT049,1281.324225094992
FDG10,OUT046,1175.5036427161385
NCV05,OUT049,2373.777168451499
NCH18,OUT019,709.2533913396248
FDV14,OUT018,1227.0433863489989
DRJ23,OUT035,2929.6577399910248
DRJ11,OUT046,2918.517513330999
FDZ03,OUT017,3279.4887529687876
FDI27,OUT010,-5.729943702443844
FDJ14,OUT018,1155.3263667189315
FDU32,OUT017,2012.0432190084707
FDD47,OUT027,4762.008238172904
DRF36,OUT035,3154.900696479342
FDM21,OUT046,3759.4846662547056
FDV10,OUT018,539.5465353391522
FDH60,OUT018,2717.4563514231686
FDX47,OUT010,416.1036039847367
FDT19,OUT019,612.1879610890124
FDO11,OUT045,4126.11318095035
FDH24,OUT027,3838.624476399477
FDL02,OUT018,1632.3160669629558
FDB02,OUT049,2740.8744575438363
FDA43,OUT046,3167.2032305548255
FDG52,OUT045,808.3621588197287
DRC12,OUT013,2872.555234166618
FDY37,OUT018,2063.064048939996
NCU18,OUT045,2505.027809886587
FDU09,OUT035,908.5085426598116
DRJ25,OUT027,1515.3212575222774
DRE12,OUT018,1538.0571337584322
DRL47,OUT017,1986.4237045631687
DRK01,OUT046,1700.4885395605604
FDC22,OUT019,538.4410122418795
FDG44,OUT013,806.7835237252193
FDW04,OUT035,2272.346295773219
FDK09,OUT049,3668.7999944421013
NCN43,OUT035,2123.5132025002686
FDG04,OUT049,3156.860440206891
FDH32,OUT010,108.79583452785862
DRI47,OUT017,2585.0162709392466
DRE15,OUT013,1330.508354140188
FDY11,OUT035,1210.0200770232184
FDO60,OUT049,781.2718011364337
FDQ20,OUT018,488.53232521240585
FDO57,OUT027,4971.339576025558
FDT14,OUT019,258.7191283868887
FDA57,OUT049,704.3449911343351
DRN35,OUT017,502.4199359847066
FDJ03,OUT046,789.0990905474313
FDX28,OUT017,1939.0789825434736
DRE25,OUT045,1534.0200373717728
FDR09,OUT046,3825.8358237211555
FDB23,OUT035,3660.088549921519
FDO08,OUT045,2677.2416210565098
FDQ23,OUT049,1732.705757230125
FDW04,OUT013,2239.57459424614
DRK13,OUT010,709.5676735637654
NCL17,OUT027,3850.5235073942795
FDY21,OUT035,3463.26037245187
FDJ38,OUT027,5178.547366390313
FDA37,OUT019,87.8823325168592
FDV43,OUT013,740.8491207189383
FDL36,OUT046,1557.6047274654882
FDD53,OUT045,626.5455027084735
FDZ19,OUT010,508.3650825196079
FDV21,OUT045,2073.0060051383994
NCL54,OUT018,2708.1226154371857
DRI47,OUT027,4001.676902147236
DRG03,OUT049,2418.8260255733912
FDG21,OUT013,2370.0125498465954
FDW03,OUT018,1753.4390221435995
NCI55,OUT046,1942.4822328120188
DRC36,OUT019,510.28085430185183
FDH22,OUT017,2180.150324609854
FDV20,OUT045,1921.1744310549075
NCU41,OUT027,4564.717479830838
FDN46,OUT027,2702.2337933905515
FDK50,OUT045,2657.201364123352
NCA05,OUT027,4376.493316894878
DRH01,OUT018,2524.9263838091974
FDT08,OUT018,2461.8936375550156
FDM08,OUT018,3387.14967702618
FDZ07,OUT035,1078.0108160259808
FDS22,OUT017,951.5752205232
FDV35,OUT027,3707.3144911393274
FDI28,OUT010,168.2274029211397
FDW58,OUT027,3357.736863576595
FDT52,OUT045,3769.06442467398
FDY34,OUT046,2700.4077917964773
FDR10,OUT046,2696.072832036906
FDK57,OUT017,1796.0226827272768
FDR02,OUT027,2550.2384516410516
FDX49,OUT046,3412.3939660549204
FDQ20,OUT046,589.520442553174
DRK23,OUT045,4144.37461867784
NCW06,OUT046,3017.1895595548062
FDR31,OUT017,2499.7138099848185
NCE43,OUT013,3044.3600985124403
DRO59,OUT027,1731.4607745085736
FDN09,OUT049,3768.7986682035407
FDR11,OUT046,2695.9533804962916
FDO57,OUT013,2712.45364508133
NCX18,OUT017,3317.779579691552
FDB05,OUT018,3924.2834438722707
FDQ08,OUT018,931.3213133853648
NCG43,OUT035,1540.9028320977309
FDJ56,OUT013,1746.5312645554397
FDA13,OUT010,29.54886909369228
FDO56,OUT017,1797.1278412850622
FDB37,OUT018,3896.8029418962324
FDZ02,OUT018,1407.0085570055655
FDQ24,OUT046,3834.678910345483
FDM16,OUT013,1376.0681659386269
FDU35,OUT049,1695.8215819028974
FDT35,OUT035,2658.7448423945034
NCX30,OUT049,3960.747933851899
FDG04,OUT017,3189.63214173397
FDI12,OUT035,1646.5803935519903
FDE35,OUT035,1003.1650625962855
NCP14,OUT027,3008.572431684785
NCY53,OUT045,1699.6156351254328
FDP49,OUT017,908.2490116383275
FDQ04,OUT017,700.4065270714902
FDM39,OUT035,2836.4220792723568
FDO58,OUT019,479.260819688649
FDC56,OUT017,1947.3782285280981
NCQ54,OUT046,2760.8933904498526
FDV10,OUT027,1062.5786651419437
NCK17,OUT046,532.155787136393
NCF55,OUT027,952.4005058920791
FDV33,OUT013,4052.2923514071017
NCH29,OUT019,-100.24217625019095
FDA37,OUT027,3589.716262644765
FDH46,OUT018,1424.9704424155439
FDS25,OUT035,1955.4266104262401
FDH04,OUT027,2687.668807999634
FDX52,OUT046,3151.9980300805178
NCD42,OUT017,647.9569423027973
FDW47,OUT017,2174.248610084547
FDL25,OUT027,2803.2328243275624
NCJ06,OUT010,381.91431047534894
FDY09,OUT013,2962.658913780155
FDS40,OUT046,600.2610206394899
FDH41,OUT017,3611.8871219746743
FDG38,OUT035,1635.5957834777803
FDU03,OUT027,4518.6995478706485
FDV20,OUT046,1939.8861904946893
DRB13,OUT045,2814.517723546488
NCQ30,OUT013,1881.3346947499529
NCH06,OUT013,3703.9776331712073
FDU50,OUT018,1706.1113687301552
NCO42,OUT019,465.9241225059031
FDW09,OUT018,1173.9260321509466
FDH04,OUT013,1605.2179479355755
FDC21,OUT045,1805.0959935366855
FDL21,OUT049,665.6673628810079
FDM46,OUT010,-163.44721356967088
FDT22,OUT019,77.81405454419831
FDB28,OUT035,3093.6710672731865
FDI12,OUT018,1322.7743119285103
FDA28,OUT045,2142.9455678088066
FDF59,OUT013,2086.2870896730037
FDM45,OUT027,3383.819046301402
FDQ56,OUT017,1571.6766228209908
FDR46,OUT049,2604.248889347139
FDT01,OUT013,3444.988187753775
FDD16,OUT027,2129.7052570770843
NCU30,OUT010,552.4287530881335
FDM40,OUT010,76.0211281469853
FDI56,OUT035,1627.5744072570596
NCS30,OUT013,2135.753843822715
FDU08,OUT017,1758.7834923930927
FDX51,OUT027,5126.99709907544
FDA43,OUT045,3148.4914711150436
FDX59,OUT010,-107.5514212373002
FDC37,OUT018,1512.4667490536604
FDP58,OUT013,3353.64390170135
NCY42,OUT035,2328.0122388745663
FDF21,OUT018,3014.591631628178
FDU10,OUT027,1197.9403317683198
DRL47,OUT018,1682.393704499307
FDA58,OUT018,3470.50390932619
FDJ22,OUT049,2898.095394085122
FDK50,OUT046,2568.732274167943
FDO38,OUT035,1432.1233963870793
DRF60,OUT035,3839.245770577057
NCZ42,OUT019,844.6719613878068
FDD35,OUT049,2031.2835614492064
FDL25,OUT045,1633.0770403247463
FDJ16,OUT013,955.2874861068914
DRK59,OUT049,3575.976289113667
FDI50,OUT046,3752.7509753598847
NCB19,OUT045,1627.0989511130274
DRI37,OUT035,1013.725170769061
FDA14,OUT027,4153.157170061624
FDC08,OUT018,3255.6521734020334
FDS45,OUT046,2009.3299706324246
FDI21,OUT049,1197.767770355434
DRJ47,OUT035,2819.5382545443213
DRE37,OUT027,4950.293644841752
FDT55,OUT018,2497.1098790966794
NCG42,OUT027,3067.222713539092
FDA31,OUT049,3140.735601129233
NCW42,OUT046,3521.525169284281
FDF50,OUT017,3361.786728262568
FDK56,OUT049,2849.353084747299
FDX10,OUT035,511.19072036984846
NCK07,OUT027,4550.413081450906
FDZ49,OUT017,3416.9440612511994
FDR33,OUT013,1781.7762139006138
FDO44,OUT018,1633.4767022520164
FDA20,OUT046,3224.7527313401315
NCL30,OUT045,2089.108358694784
FDI05,OUT019,-109.23124934491727
FDQ12,OUT018,3280.2041016215394
FDH47,OUT017,1665.0827254361275
FDH34,OUT018,2504.534366730642
FDF29,OUT046,2453.9302652458814
FDG40,OUT018,510.25533759953527
NCE18,OUT017,4012.500872944207
FDP21,OUT010,637.1304819737994
FDY50,OUT013,1518.5341682678973
FDB36,OUT049,2266.8954932467755
NCZ29,OUT049,2136.6039779035345
FDU20,OUT018,1705.755287239046
FDO56,OUT013,1764.3561397579838
FDW31,OUT049,3188.657116633206
DRH59,OUT013,1171.7771456170058
NCB30,OUT017,3503.1296640053993
FDK43,OUT027,3706.7196319589643
FDW43,OUT045,3574.0680140944964
NCL19,OUT017,2536.18188820325
FDJ27,OUT046,1722.795477258264
FDC45,OUT046,2782.117005882923
FDY40,OUT035,877.6315001242942
NCM41,OUT035,1531.0842137454276
NCK18,OUT019,401.7123363983437
FDP37,OUT049,2141.476908557468
FDA27,OUT027,6133.9402489341455
NCX30,OUT035,3984.0406080825637
FDR09,OUT017,3926.7823146697406
FDG08,OUT027,4935.816176477914
NCU30,OUT013,2754.2960382650995
FDB16,OUT017,1408.8364993938942
FDM16,OUT017,1408.8398674657053
FDC48,OUT013,1617.1579447673123
NCF18,OUT046,2861.685533942437
FDU46,OUT018,1159.7807780191174
FDH41,OUT018,3263.077824632465
NCN42,OUT010,633.3395466598162
FDU49,OUT046,1408.1923065378471
FDB20,OUT027,2465.084542813568
FDG50,OUT019,-177.5680024679733
FDW20,OUT045,1795.3983741628563
NCO55,OUT049,1673.2425262577278
FDX48,OUT046,2640.0791173027774
FDU48,OUT046,2133.3602780530696
FDR48,OUT019,311.1336814666428
FDK27,OUT013,2028.9077731335199
FDT35,OUT013,2503.5788360337965
FDN12,OUT049,1858.800017985407
NCE31,OUT019,-110.62382092514092
FDL21,OUT017,697.1664793859068
FDV56,OUT017,1909.520211703258
FDR16,OUT017,3563.023563971134
NCP41,OUT049,1805.0742397530464
FDJ27,OUT013,1733.665177482445
FDA07,OUT017,2140.9014281321633
FDK55,OUT049,1414.7821681993355
FDM33,OUT049,3470.5288581300347
FDY46,OUT046,2852.005909089405
FDD36,OUT046,2222.842945072812
FDB12,OUT027,3123.011128301682
FDF28,OUT019,274.45617473451006
NCE07,OUT019,444.42627076129
FDW50,OUT027,4608.176508528988
NCW18,OUT017,3652.878812203922
NCJ17,OUT019,-170.52465790291149
DRZ24,OUT010,85.80235571924895
FDS07,OUT035,2002.4858868543502
NCW05,OUT010,277.52582909425456
FDZ22,OUT018,1321.6691533707249
FDK02,OUT046,1999.3709099315888
FDZ45,OUT027,5002.326027738316
FDL25,OUT046,1658.616127530109
FDS08,OUT045,2661.1981257015873
NCZ42,OUT027,5746.088817713232
FDX57,OUT035,1755.7084406724075
FDF21,OUT046,3308.8276900858523
FDJ56,OUT018,1455.4968844590378
FDX10,OUT013,474.3209522457629
DRG48,OUT035,2295.7372683669423
DRN37,OUT046,2752.42556970507
NCY41,OUT018,500.32581074430215
FDN28,OUT045,1868.1959558107737
FDE34,OUT045,2824.2178705767947
FDR10,OUT045,2701.6552061815723
FDC32,OUT017,1497.8807807265175
DRG13,OUT046,2689.939666615353
FDP59,OUT049,1487.9498108493815
NCT53,OUT010,538.0842987776757
FDL57,OUT027,6042.442548581824
FDN32,OUT010,650.8567686412207
FDK09,OUT018,3323.0834840704324
FDA52,OUT010,658.8837771785442
FDC57,OUT049,3001.500404248124
FDI09,OUT035,3819.7071691559713
NCB07,OUT046,2882.3527632070072
FDP26,OUT035,1871.6512921027654
FDP40,OUT027,3200.390778881147
FDL15,OUT013,2406.2396395847427
FDV07,OUT046,1734.38998649828
FDS03,OUT017,1161.7351328465188
FDE50,OUT049,2870.956646088375
FDQ15,OUT017,1377.834658244998
FDQ33,OUT010,663.9667901060246
FDT22,OUT013,874.1026376300032
DRO35,OUT035,1987.2274983127975
FDJ41,OUT049,4028.301836899386
FDQ27,OUT035,2053.385400161355
FDC26,OUT017,1796.0226827272768
NCF43,OUT027,4291.554389599668
NCR50,OUT035,2483.6182658487182
FDE39,OUT018,1636.5951623442966
FDN49,OUT027,1331.4361560206114
DRG11,OUT035,2000.820822516721
NCA18,OUT049,1758.3780505462648
FDM36,OUT018,2433.939249172325
FDW32,OUT017,1434.9629979114632
NCQ18,OUT010,252.98803757881797
FDX14,OUT027,1922.881985540613
FDD46,OUT017,2366.1740346847637
FDI34,OUT019,812.0750689254476
NCJ17,OUT035,1520.9724430208844
FDB52,OUT035,3972.515771361385
FDV55,OUT018,2102.8516250020252
FDC57,OUT046,2990.630704023943
FDB29,OUT046,1947.4778648572656
NCO43,OUT035,1875.8663218307395
FDG44,OUT045,839.4298826623465
FDJ34,OUT045,1838.5859989906974
FDH40,OUT049,1241.1088863558314
NCD07,OUT027,3363.7059904466873
FDB41,OUT017,782.1868828783889
FDH47,OUT018,1296.0735408337937
DRK37,OUT035,3460.003200861513
FDM25,OUT019,682.2070808893227
NCX06,OUT045,2852.3011164567743
NCS05,OUT017,2137.9622084155408
FDS39,OUT045,2351.321013616286
FDC47,OUT027,5664.517182361205
FDG20,OUT013,2959.0620373357215
DRL23,OUT017,1760.7921363814064
FDY33,OUT013,2710.0931755407873
NCH18,OUT045,3772.9340972134087
FDX47,OUT035,2690.7880729480903
NCB06,OUT045,2668.033730643005
FDP36,OUT049,728.2575330489674
FDW44,OUT018,2478.2389790445686
NCU41,OUT018,2575.2818933415056
NCS17,OUT046,1458.3604436918422
FDD46,OUT035,2366.1740346847637
FDE45,OUT017,3120.8675648550134
FDI09,OUT017,3819.7071691559713
NCJ54,OUT010,715.9159258653546
NCA29,OUT018,2892.6980394290144
NCN41,OUT027,2985.387133904693
FDY34,OUT035,2744.0491935477376
NCG55,OUT035,1907.6497538455503
DRM49,OUT046,611.2996175480622
NCB42,OUT049,1811.8111481710448
FDE58,OUT045,1828.4126807235493
DRJ25,OUT013,874.0265067638147
FDS47,OUT010,231.53740349693953
FDY21,OUT049,3485.309309571956
NCI54,OUT013,1852.8252968454992
FDO24,OUT017,2665.055009588444
FDY43,OUT035,2990.7285803050154
FDF35,OUT018,1513.5685395396347
NCP29,OUT019,-101.5400501287588
FDN28,OUT027,2863.832569558316
FDJ50,OUT018,650.1566276351804
FDQ14,OUT027,4332.244411148484
FDC37,OUT035,1955.093698930171
FDN08,OUT046,1904.8419853346243
FDD04,OUT035,2561.6724372605804
FDW34,OUT018,3470.50390932619
FDP04,OUT017,1081.3600687683813
NCG07,OUT017,3257.036537913706
NCN14,OUT018,2479.7149634017674
FDJ16,OUT045,925.7060264429285
NCM42,OUT045,1896.7429488473226
NCF19,OUT046,796.3566777468905
FDY21,OUT018,3149.0718264967013
FDY19,OUT035,1916.950914113431
FDV09,OUT045,2638.0624372984385
FDA28,OUT013,2172.5270274727695
FDC38,OUT018,1805.2394254822145
FDL28,OUT045,3864.0868665958587
NCH43,OUT049,3500.984082753863
NCN53,OUT045,438.36881081431517
NCW05,OUT017,1636.6234972524467
NCO30,OUT018,2625.238674225831
FDT04,OUT019,77.52699481332894
FDB27,OUT018,3193.724680609624
NCK07,OUT013,2710.324018805168
NCA53,OUT013,716.8078725842821
FDB33,OUT018,2403.55451767837
FDU37,OUT017,1379.6645523722677
FDR13,OUT035,1779.1365468073247
FDE45,OUT049,3097.5748906243484
FDV37,OUT017,3297.3555529403357
FDX44,OUT019,-37.811961671413776
NCL06,OUT017,3926.542518199016
FDJ28,OUT045,3283.4628670445377
FDX55,OUT049,3636.4633687401647
NCK17,OUT018,469.015013507661
FDH52,OUT035,1042.9067872603553
FDN13,OUT027,2777.57772664629
FDK44,OUT018,2394.251434990719
FDU16,OUT046,1251.9365577308395
FDZ07,OUT017,1078.0108160259808
NCN06,OUT027,4146.66690796255
FDH02,OUT010,-177.12250645380644
NCW18,OUT045,3590.5256510128797
FDH57,OUT013,2290.7400606746564
FDV35,OUT045,2434.2239131875194
NCU29,OUT013,2437.5602476808526
NCP02,OUT046,1007.0386416319302
FDN44,OUT013,2873.6401517295876
FDX03,OUT018,604.0715255584099
FDR11,OUT010,409.0445583944828
FDA36,OUT046,2930.9319203210293
FDP58,OUT027,5233.53581448772
FDH31,OUT045,1647.2665370081963
FDH34,OUT035,3267.9332007781063
FDS13,OUT035,3827.764377760912
FDT01,OUT018,3099.271677382106
FDY09,OUT049,2962.658913780155
FDV33,OUT027,6085.8769915613975
NCW29,OUT010,332.92761012587835
NCN17,OUT045,1709.5486950258555
FDX01,OUT046,1757.0833159782362
FDL03,OUT049,2866.6567026582043
DRL59,OUT049,972.162010581389
DRM11,OUT027,5494.690891830383
FDA43,OUT049,3187.5519580754208
FDZ56,OUT010,533.1497704346218
FDI44,OUT018,1145.989133595114
FDB50,OUT013,1188.2967271144807
FDU15,OUT019,10.363573906995672
NCJ19,OUT019,58.72865554028391
FDD48,OUT013,2006.4620673555964
NCW42,OUT035,3589.497375332869
FDL24,OUT017,3317.64741029664
NCB30,OUT013,3470.35796247832
FDK25,OUT013,2770.17673224758
FDW28,OUT049,2877.4281648205515
FDD47,OUT017,3252.1737703413824
FDK16,OUT019,-34.01612030370262
FDW37,OUT046,1419.8776622375058
